index,path,x,y,source_field,source_value,target_field,target_value,type
3, 10, 484.96004009983557, 370.5066855763457, Finistère, 12, 18F, 0, ribbon 
3, 11, 481.69830667724375, 367.2036705831552, Finistère, 12, 18F, 0, ribbon 
3, 12, 477.98656298993853, 364.5239830186547, Finistère, 12, 18F, 0, ribbon 
3, 13, 473.82480903791986, 362.4676228828441, Finistère, 12, 18F, 0, ribbon 
3, 14, 466.7384088635541, 360.551821607922, Finistère, 12, 18F, 0, ribbon 
3, 15, 455.7148393712361, 360.17906590844086, Finistère, 12, 18F, 0, ribbon 
3, 16, 442.8912288200644, 362.29961992371966, Finistère, 12, 18F, 0, ribbon 
3, 17, 428.26757721003895, 366.9134836537585, Finistère, 12, 18F, 0, ribbon 
3, 18, 411.84388454115975, 374.0206570985572, Finistère, 12, 18F, 0, ribbon 
3, 19, 393.62015081342685, 383.6211402581159, Finistère, 12, 18F, 0, ribbon 
3, 20, 373.5963760268402, 395.71493313243457, Finistère, 12, 18F, 0, ribbon 
3, 21, 362.90947323647663, 402.69682071262883, Finistère, 12, 18F, 0, ribbon 
3, 22, 373.60382779723955, 395.7168379783127, Finistère, 12, 18F, 0, ribbon 
3, 23, 393.6872167470217, 383.6382838710191, Finistère, 12, 18F, 0, ribbon 
3, 24, 412.03017880114544, 374.0682782455105, Finistère, 12, 18F, 0, ribbon 
3, 25, 428.632713959611, 367.00682110178695, Finistère, 12, 18F, 0, ribbon 
3, 26, 443.4948222224182, 362.4539124398484, Finistère, 12, 18F, 0, ribbon 
3, 27, 456.61650358956706, 360.4095522596949, Finistère, 12, 18F, 0, ribbon 
3, 28, 467.99775806105765, 360.87374056132643, Finistère, 12, 18F, 0, ribbon 
3, 29, 475.3915437643998, 362.8681167287215, Finistère, 12, 18F, 0, ribbon 
3, 30, 479.7768508284014, 364.98162224087605, Finistère, 12, 18F, 0, ribbon 
3, 31, 483.72705116848834, 367.7222648734768, Finistère, 12, 18F, 0, ribbon 
3, 32, 487.24214478466075, 371.0900446265239, Finistère, 12, 18F, 0, ribbon 
3, 33, 491.69896010157953, 377.31759635693106, Finistère, 12, 18F, 0, ribbon 
3, 34, 496.1185069904369, 387.8159785857027, Finistère, 12, 18F, 0, ribbon 
3, 35, 498.79762698363595, 400.8229092962593, Finistère, 12, 18F, 0, ribbon 
3, 36, 499.7363200811767, 416.3383884886009, Finistère, 12, 18F, 0, ribbon 
3, 37, 498.9345862830591, 434.3624161627275, Finistère, 12, 18F, 0, ribbon 
3, 38, 496.3924255892832, 454.8949923186392, Finistère, 12, 18F, 0, ribbon 
3, 39, 492.10983799984905, 477.9361169563359, Finistère, 12, 18F, 0, ribbon 
3, 40, 489.3158841192601, 490.3973849558537, Finistère, 12, 18F, 0, ribbon 
3, 41, 489.3158841192601, 490.3973849558537, Finistère, 12, 18F, 0, ribbon 
4, 0, 481.6852712302446, 488.44682277664583, Finistère, 12, 123I, 0, ribbon 
4, 1, 477.89873891830956, 487.3645690718675, Finistère, 12, 123I, 0, ribbon 
4, 2, 474.1331671942779, 486.2114994204171, Finistère, 12, 123I, 0, ribbon 
4, 3, 477.8546872135789, 473.9973326415887, Finistère, 12, 123I, 0, ribbon 
4, 4, 483.8642850658412, 451.3633106936177, Finistère, 12, 123I, 0, ribbon 
4, 5, 487.96262666965043, 431.12170422522786, Finistère, 12, 123I, 0, ribbon 
4, 6, 490.1497120250067, 413.2725132364192, Finistère, 12, 123I, 0, ribbon 
4, 7, 490.4255411319099, 397.8157377271917, Finistère, 12, 123I, 0, ribbon 
4, 8, 488.79011399036006, 384.7513776975453, Finistère, 12, 123I, 0, ribbon 
4, 9, 485.24343060035727, 374.07943314748, Finistère, 12, 123I, 0, ribbon 
4, 10, 481.3291561448079, 367.64549739340623, Finistère, 12, 123I, 0, ribbon 
4, 11, 478.12237226346673, 364.1038367280595, Finistère, 12, 123I, 0, ribbon 
4, 12, 474.4377743200123, 361.16027993260803, Finistère, 12, 123I, 0, ribbon 
4, 13, 470.27536231444464, 358.81482700705186, Finistère, 12, 123I, 0, ribbon 
4, 14, 463.1358429396308, 356.4180923747713, Finistère, 12, 123I, 0, ribbon 
4, 15, 451.94413455581594, 355.3158097430306, Finistère, 12, 123I, 0, ribbon 
4, 16, 438.8411699235481, 356.60594259087117, Finistère, 12, 123I, 0, ribbon 
4, 17, 423.8269490428272, 360.2884909182929, Finistère, 12, 123I, 0, ribbon 
4, 18, 406.9014719136533, 366.3634547252957, Finistère, 12, 123I, 0, ribbon 
4, 19, 388.0647385360264, 374.8308340118797, Finistère, 12, 123I, 0, ribbon 
4, 20, 367.3167489099465, 385.6906287780448, Finistère, 12, 123I, 0, ribbon 
4, 21, 356.2260330037367, 392.0176819659703, Finistère, 12, 123I, 0, ribbon 
4, 22, 367.32412401154414, 385.69281171100994, Finistère, 12, 123I, 0, ribbon 
