VILLE;DEPARTEMENT;CODE INSEE;NOM DU SITE;GROUPE DE DECHETS;SOUS-GROUPE DE DECHETS;DESCRIPTION PHYSIQUE;CATEGORIE;FAMILLE IN;VOLUME EQUIVALENT CONDITIONNE;MAJORATION;ACTIVITE ( Bq);PRINCIPAUX RADIONUCLEIDES
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 310 SPR;Terre (1 m3 );TFA;TFA-05;0,9;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs, Pu
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 312 Decontamination-Demantelement;Dechets divers (51,76 m3 );TFA;TFA-05;51,76;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 312 Decontamination-Demantelement;Dechets vracs sur palette ou en fut (26,65 m3 );TFA;TFA-05;23,985;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 315 Laboratoire UO2;Dechets technologiques compactable (2 Big-Bag(s));TFA;TFA-05;1,28;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;U
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 315 Laboratoire UO2;Dechets metalliques et non metalliques (1 Casier(s));TFA;TFA-05;1,35;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 315 Laboratoire UO2;Dechets divers (2 Fut(s) 200 L);TFA;TFA-05;0,4;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 327 et 190 (IRSN);Vrac sous vinyle (0,03 m3 );TFA;TFA-06;0,027;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 327 et 190 (IRSN);Dechets plastiques (0,035 m3 );TFA;TFA-06;0,0315;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co, 58Co
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 327 et 190 (IRSN);Dechets metalliques (0,045 m3 );TFA;TFA-06;0,0405;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 327 et 190 (IRSN);Dechets vracs - plastique mou (0,001 m3 );TFA;TFA-06;0,00065;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 411 MMB;Dechets divers (0,3 m3 );TFA;TFA-05;0,27;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;232Th
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 411 MMB;Pots decanteurs (3 Unite(s));TFA;TFA-05;0,075;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 411 MMB;Dechets cellulosiques et plastiques (2 Fut(s) 200 L);TFA;TFA-05;0,4;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 411 MMB;Dechets cellulosiques et plastiques compactables (2 Big-Bag(s));TFA;TFA-05;1,3;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 411 MMB;Dechets inertes (0,2 m3 );TFA;TFA-05;0,18;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 411 MMB;Dechets metalliques (3,5 m3 );TFA;TFA-05;3,15;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 422-468 CEZANE-AMANDE (IRSN);Dechets cellulosiques et plastiques mous (4,2 m3 );TFA;TFA-06;3,78;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co, 63Ni, 110mAg, 58Co
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 422-468 CEZANE-AMANDE (IRSN);Dechets metalliques (1,1 m3 );TFA;TFA-06;0,99;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 422-468 CEZANE-AMANDE (IRSN);Dechets inertes (0,005 m3 );TFA;TFA-06;0,0045;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 443 Intercontrole/Sud;Dechets vracs (19,575 m3 );TFA;TFA-04;17,6175;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co, 110mAg
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 500 IRFM;Dechets metalliques (2 t );TFA;TFA-06;1;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 500 IRFM;Dechets technologiques (13 m3 );TFA;TFA-06;13;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SAINT-PAUL-LES-DURANCE;13;13099;CEA CIVIL - CENTRE DE CADARACHE;Dechets solides TFA;ICPE bat 801 La Rotonde;Dechets non compactables (9 Fut(s));TFA;TFA-05;1,8;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co
